time	V(N001,P001)	V(n003)	V(n004)	I(D1)	I(L1)
8.167124494625126e-004	1.171262e+001	1.823557e+001	1.200000e+001	5.875918e-007	1.368490e-001
8.167134494625125e-004	1.171251e+001	1.823555e+001	1.200000e+001	5.917454e-007	1.369022e-001
8.167144494625124e-004	1.171239e+001	1.823553e+001	1.200000e+001	5.876600e-007	1.369555e-001
8.167154494625123e-004	1.171228e+001	1.823551e+001	1.200000e+001	5.916727e-007	1.370087e-001
8.167164494625122e-004	1.171217e+001	1.823549e+001	1.200000e+001	5.877259e-007	1.370620e-001
8.167174494625121e-004	1.171206e+001	1.823548e+001	1.200000e+001	5.916008e-007	1.371152e-001
8.167184494625121e-004	1.171195e+001	1.823546e+001	1.200000e+001	5.877891e-007	1.371684e-001
8.167194494625120e-004	1.171183e+001	1.823544e+001	1.200000e+001	5.915322e-007	1.372217e-001
8.167204494625119e-004	1.171172e+001	1.823542e+001	1.200000e+001	5.878496e-007	1.372749e-001
8.167214494625118e-004	1.171161e+001	1.823540e+001	1.200000e+001	5.914649e-007	1.373281e-001
8.167224494625117e-004	1.171150e+001	1.823539e+001	1.200000e+001	5.879087e-007	1.373814e-001
8.167234494625116e-004	1.171139e+001	1.823537e+001	1.200000e+001	5.914003e-007	1.374346e-001
8.167244494625115e-004	1.171128e+001	1.823535e+001	1.200000e+001	5.879651e-007	1.374878e-001
8.167254494625114e-004	1.171116e+001	1.823533e+001	1.200000e+001	5.913380e-007	1.375411e-001
8.167264494625113e-004	1.171105e+001	1.823531e+001	1.200000e+001	5.880202e-007	1.375943e-001
8.167274494625112e-004	1.171094e+001	1.823529e+001	1.200000e+001	5.912780e-007	1.376475e-001
8.167284494625111e-004	1.171083e+001	1.823528e+001	1.200000e+001	5.880734e-007	1.377008e-001
8.167294494625110e-004	1.171072e+001	1.823526e+001	1.200000e+001	5.912193e-007	1.377540e-001
8.167304494625109e-004	1.171060e+001	1.823524e+001	1.200000e+001	5.881234e-007	1.378072e-001
8.167314494625108e-004	1.171049e+001	1.823522e+001	1.200000e+001	5.911625e-007	1.378604e-001
8.167324494625108e-004	1.171038e+001	1.823520e+001	1.200000e+001	5.881725e-007	1.379137e-001
8.167334494625107e-004	1.171027e+001	1.823518e+001	1.200000e+001	5.911074e-007	1.379669e-001
8.167344494625106e-004	1.171016e+001	1.823517e+001	1.200000e+001	5.882198e-007	1.380201e-001
8.167354494625105e-004	1.171005e+001	1.823515e+001	1.200000e+001	5.910547e-007	1.380734e-001
8.167364494625104e-004	1.170993e+001	1.823513e+001	1.200000e+001	5.882648e-007	1.381266e-001
8.167374494625103e-004	1.170982e+001	1.823511e+001	1.200000e+001	5.910033e-007	1.381798e-001
8.167384494625102e-004	1.170971e+001	1.823509e+001	1.200000e+001	5.883089e-007	1.382330e-001
8.167394494625101e-004	1.170960e+001	1.823507e+001	1.200000e+001	5.909533e-007	1.382863e-001
8.167404494625100e-004	1.170949e+001	1.823506e+001	1.200000e+001	5.883508e-007	1.383395e-001
8.167414494625099e-004	1.170938e+001	1.823504e+001	1.200000e+001	5.909051e-007	1.383927e-001
8.167424494625098e-004	1.170926e+001	1.823502e+001	1.200000e+001	5.883912e-007	1.384459e-001
8.174594494624434e-004	1.162940e+001	1.822195e+001	1.200000e+001	5.884189e-007	1.764767e-001
8.184834494623485e-004	1.151628e+001	1.820330e+001	1.200000e+001	5.866908e-007	2.303416e-001
8.195074494622536e-004	1.140427e+001	1.818467e+001	1.200000e+001	5.849757e-007	2.836824e-001
8.205314494621587e-004	1.129334e+001	1.816606e+001	1.200000e+001	5.832735e-007	3.365040e-001
8.215554494620638e-004	1.118350e+001	1.814747e+001	1.200000e+001	5.815841e-007	3.888116e-001
8.225794494619689e-004	1.107472e+001	1.812889e+001	1.200000e+001	5.799073e-007	4.406103e-001
8.233343336966699e-004	1.099521e+001	1.811521e+001	1.200000e+001	5.786792e-007	4.784727e-001
8.233352446341698e-004	1.099511e+001	1.811520e+001	1.068750e+000	5.786777e-007	4.785182e-001
8.233352571341698e-004	1.096228e+001	1.811520e+001	9.187500e-001	7.555179e-002	4.785188e-001
8.233352821341699e-004	1.074214e+001	1.811520e+001	6.187500e-001	3.064077e-001	4.785201e-001
8.233353321341701e-004	1.006797e+001	1.811520e+001	1.875000e-002	4.781395e-001	4.785224e-001
8.233353336966700e-004	1.004498e+001	1.811520e+001	0.000000e+000	4.785215e-001	4.785225e-001
8.233354475359494e-004	8.409940e+000	1.811520e+001	0.000000e+000	4.785244e-001	4.785270e-001
8.233355613752287e-004	6.872851e+000	1.811520e+001	0.000000e+000	4.785265e-001	4.785307e-001
8.233356752145080e-004	5.433719e+000	1.811521e+001	0.000000e+000	4.785280e-001	4.785336e-001
8.233357890537874e-004	4.092543e+000	1.811521e+001	0.000000e+000	4.785287e-001	4.785356e-001
8.233359028930668e-004	2.849323e+000	1.811521e+001	0.000000e+000	4.785286e-001	4.785369e-001
8.233360167323460e-004	1.704059e+000	1.811522e+001	0.000000e+000	4.785279e-001	4.785372e-001
8.233361305716254e-004	6.567516e-001	1.811522e+001	0.000000e+000	4.785264e-001	4.785368e-001
8.233369305715806e-004	-5.261726e+000	1.811525e+001	0.000000e+000	4.785106e-001	4.785269e-001
8.233374183087910e-004	-7.253616e+000	1.811526e+001	0.000000e+000	4.784960e-001	4.785143e-001
8.233377326486700e-004	-7.627312e+000	1.811527e+001	0.000000e+000	4.784851e-001	4.785038e-001
8.233393554589059e-004	-7.683835e+000	1.811532e+001	0.000000e+000	4.784282e-001	4.784469e-001
8.233409782691419e-004	-7.729359e+000	1.811537e+001	0.000000e+000	4.783712e-001	4.783899e-001
8.233426010793778e-004	-7.763884e+000	1.811541e+001	0.000000e+000	4.783140e-001	4.783329e-001
8.233442238896138e-004	-7.787409e+000	1.811546e+001	0.000000e+000	4.782568e-001	4.782757e-001
8.233458466998497e-004	-7.799934e+000	1.811551e+001	0.000000e+000	4.781995e-001	4.782183e-001
8.233474695100858e-004	-7.801460e+000	1.811556e+001	0.000000e+000	4.781421e-001	4.781609e-001
8.233490923203217e-004	-7.791986e+000	1.811561e+001	0.000000e+000	4.780845e-001	4.781034e-001
8.235760923203006e-004	-7.854342e+000	1.812225e+001	0.000000e+000	4.699843e-001	4.700032e-001
8.246000923202057e-004	-7.803818e+000	1.814994e+001	0.000000e+000	4.335394e-001	4.335583e-001
8.256240923201108e-004	-7.749474e+000	1.817388e+001	0.000000e+000	3.973393e-001	3.973583e-001
8.266480923200159e-004	-7.691555e+000	1.819411e+001	0.000000e+000	3.614007e-001	3.614196e-001
8.276720923199210e-004	-7.630053e+000	1.821065e+001	0.000000e+000	3.257401e-001	3.257591e-001
8.286960923198261e-004	-7.564934e+000	1.822353e+001	0.000000e+000	2.903744e-001	2.903934e-001
8.297200923197312e-004	-7.496130e+000	1.823281e+001	0.000000e+000	2.553205e-001	2.553394e-001
8.307440923196363e-004	-7.423519e+000	1.823849e+001	0.000000e+000	2.205958e-001	2.206147e-001
8.308902351767657e-004	-7.412838e+000	1.823902e+001	0.000000e+000	2.156677e-001	2.156867e-001
8.310363780338949e-004	-7.402072e+000	1.823947e+001	0.000000e+000	2.107469e-001	2.107659e-001
8.311825208910243e-004	-7.391221e+000	1.823985e+001	0.000000e+000	2.058333e-001	2.058523e-001
8.313286637481536e-004	-7.380284e+000	1.824015e+001	0.000000e+000	2.009271e-001	2.009460e-001
8.314748066052829e-004	-7.369263e+000	1.824039e+001	0.000000e+000	1.960281e-001	1.960470e-001
8.316209494624122e-004	-7.358157e+000	1.824055e+001	0.000000e+000	1.911363e-001	1.911553e-001
8.317670923195415e-004	-7.346966e+000	1.824064e+001	0.000000e+000	1.862518e-001	1.862708e-001
8.317680923195414e-004	-7.346889e+000	1.824064e+001	0.000000e+000	1.862184e-001	1.862374e-001
8.318385208909635e-004	-7.341463e+000	1.824066e+001	0.000000e+000	1.838673e-001	1.838862e-001
8.319089494623855e-004	-7.336016e+000	1.824066e+001	0.000000e+000	1.815179e-001	1.815368e-001
8.319793780338075e-004	-7.330547e+000	1.824065e+001	0.000000e+000	1.791702e-001	1.791892e-001
8.320498066052296e-004	-7.325057e+000	1.824062e+001	0.000000e+000	1.768243e-001	1.768433e-001
8.321202351766517e-004	-7.319546e+000	1.824057e+001	0.000000e+000	1.744802e-001	1.744992e-001
8.321906637480737e-004	-7.314014e+000	1.824051e+001	0.000000e+000	1.721378e-001	1.721568e-001
8.322610923194957e-004	-7.308460e+000	1.824043e+001	0.000000e+000	1.697972e-001	1.698162e-001
8.327920923194465e-004	-7.265862e+000	1.823929e+001	0.000000e+000	1.522080e-001	1.522270e-001
8.333333337000000e-004	-7.221041e+000	1.823717e+001	2.602085e-009	1.343871e-001	1.344060e-001
8.333333854238794e-004	-7.116480e+000	1.823716e+001	6.206865e-001	-2.564131e+000	1.344044e-001
8.333333870402507e-004	-7.069067e+000	1.823716e+001	6.400830e-001	-3.797441e+000	1.344043e-001
8.333333902729931e-004	-6.719433e+000	1.823716e+001	6.788759e-001	-1.289310e+001	1.344042e-001
8.333333967384779e-004	-5.249704e+000	1.823713e+001	7.564617e-001	-5.110231e+001	1.344041e-001
8.333334059368160e-004	-2.991388e+000	1.823705e+001	8.668418e-001	-1.096948e+002	1.344039e-001
8.333334150041401e-004	-2.009779e+000	1.823694e+001	9.756497e-001	-1.348939e+002	1.344038e-001
8.333334220923529e-004	-1.931961e+000	1.823685e+001	1.060708e+000	-1.364964e+002	1.344038e-001
8.333334303974394e-004	-1.904959e+000	1.823673e+001	1.160369e+000	-1.362183e+002	1.344037e-001
8.333334408466360e-004	-9.815311e-001	1.823659e+001	1.285760e+000	-1.269725e+002	1.344036e-001
8.333334462362497e-004	1.514277e+000	1.823653e+001	1.350435e+000	-1.020224e+002	1.344036e-001
8.333334493634487e-004	4.349442e+000	1.823650e+001	1.387961e+000	-7.367681e+001	1.344037e-001
8.333334533258412e-004	7.883788e+000	1.823648e+001	1.435510e+000	-3.833708e+001	1.344038e-001
8.333334572770623e-004	1.001593e+001	1.823647e+001	1.482925e+000	-1.701807e+001	1.344040e-001
8.333334614316448e-004	1.105922e+001	1.823646e+001	1.532780e+000	-6.585212e+000	1.344042e-001
8.333334655577908e-004	1.146536e+001	1.823646e+001	1.582294e+000	-2.523895e+000	1.344044e-001
8.333334711722608e-004	1.164316e+001	1.823646e+001	1.649667e+000	-7.459306e-001	1.344047e-001
8.333334786360287e-004	1.170374e+001	1.823646e+001	1.739232e+000	-1.400502e-001	1.344051e-001
8.333334907137363e-004	1.171701e+001	1.823646e+001	1.884165e+000	-7.370972e-003	1.344057e-001
8.333335103251761e-004	1.171784e+001	1.823646e+001	2.119502e+000	9.129131e-004	1.344068e-001
8.333335495480558e-004	1.171772e+001	1.823646e+001	2.590177e+000	-1.937819e-004	1.344088e-001
8.333336279938153e-004	1.171774e+001	1.823646e+001	3.531526e+000	6.556731e-005	1.344130e-001
8.333337848853344e-004	1.171771e+001	1.823645e+001	5.414224e+000	-1.795043e-005	1.344214e-001
8.333340199169618e-004	1.171769e+001	1.823645e+001	8.234604e+000	9.170871e-006	1.344339e-001
8.333343336999997e-004	1.171773e+001	1.823644e+001	1.200000e+001	7.816118e-004	1.344506e-001
8.333343650783036e-004	1.171768e+001	1.823644e+001	1.200000e+001	2.964022e-004	1.344523e-001
8.333344278349112e-004	1.171764e+001	1.823644e+001	1.200000e+001	6.726539e-006	1.344556e-001
8.333345533481265e-004	1.171763e+001	1.823644e+001	1.200000e+001	-1.810712e-006	1.344623e-001
8.333348043745568e-004	1.171760e+001	1.823643e+001	1.200000e+001	1.652499e-006	1.344757e-001
8.333353064274175e-004	1.171754e+001	1.823643e+001	1.200000e+001	9.166261e-008	1.345024e-001
8.333363064274174e-004	1.171743e+001	1.823641e+001	1.200000e+001	5.939346e-007	1.345557e-001
8.333373064274173e-004	1.171732e+001	1.823639e+001	1.200000e+001	5.856573e-007	1.346089e-001
8.333383064274172e-004	1.171721e+001	1.823637e+001	1.200000e+001	5.937891e-007	1.346622e-001
8.333393064274171e-004	1.171710e+001	1.823635e+001	1.200000e+001	5.857955e-007	1.347155e-001
8.333403064274170e-004	1.171699e+001	1.823633e+001	1.200000e+001	5.936490e-007	1.347687e-001
8.333413064274169e-004	1.171687e+001	1.823631e+001	1.200000e+001	5.859265e-007	1.348220e-001
8.333423064274168e-004	1.171676e+001	1.823630e+001	1.200000e+001	5.935117e-007	1.348752e-001
8.333433064274167e-004	1.171665e+001	1.823628e+001	1.200000e+001	5.860529e-007	1.349285e-001
8.333443064274166e-004	1.171654e+001	1.823626e+001	1.200000e+001	5.933798e-007	1.349817e-001
8.333453064274165e-004	1.171643e+001	1.823624e+001	1.200000e+001	5.861766e-007	1.350350e-001
8.333463064274164e-004	1.171631e+001	1.823623e+001	1.200000e+001	5.932543e-007	1.350883e-001
8.333473064274163e-004	1.171620e+001	1.823621e+001	1.200000e+001	5.862958e-007	1.351415e-001
8.333483064274162e-004	1.171609e+001	1.823619e+001	1.200000e+001	5.931297e-007	1.351948e-001
8.333493064274162e-004	1.171598e+001	1.823617e+001	1.200000e+001	5.864085e-007	1.352480e-001
8.333503064274161e-004	1.171587e+001	1.823615e+001	1.200000e+001	5.930106e-007	1.353013e-001
8.333513064274160e-004	1.171576e+001	1.823613e+001	1.200000e+001	5.865186e-007	1.353545e-001
8.333523064274159e-004	1.171564e+001	1.823611e+001	1.200000e+001	5.928950e-007	1.354078e-001
8.333533064274158e-004	1.171553e+001	1.823610e+001	1.200000e+001	5.866250e-007	1.354610e-001
8.333543064274157e-004	1.171542e+001	1.823608e+001	1.200000e+001	5.927850e-007	1.355143e-001
8.333553064274156e-004	1.171531e+001	1.823606e+001	1.200000e+001	5.867296e-007	1.355675e-001
8.333563064274155e-004	1.171520e+001	1.823604e+001	1.200000e+001	5.926786e-007	1.356208e-001
8.333573064274154e-004	1.171508e+001	1.823602e+001	1.200000e+001	5.868287e-007	1.356740e-001
8.333583064274153e-004	1.171497e+001	1.823601e+001	1.200000e+001	5.925740e-007	1.357273e-001
8.333593064274152e-004	1.171486e+001	1.823599e+001	1.200000e+001	5.869224e-007	1.357805e-001
8.333603064274151e-004	1.171475e+001	1.823597e+001	1.200000e+001	5.924712e-007	1.358338e-001
8.333613064274150e-004	1.171464e+001	1.823595e+001	1.200000e+001	5.870143e-007	1.358870e-001
8.333623064274149e-004	1.171453e+001	1.823593e+001	1.200000e+001	5.923757e-007	1.359403e-001
8.333633064274149e-004	1.171441e+001	1.823591e+001	1.200000e+001	5.871043e-007	1.359935e-001
8.333643064274148e-004	1.171430e+001	1.823590e+001	1.200000e+001	5.922811e-007	1.360468e-001
8.333653064274147e-004	1.171419e+001	1.823588e+001	1.200000e+001	5.871898e-007	1.361000e-001
8.333663064274146e-004	1.171408e+001	1.823586e+001	1.200000e+001	5.921902e-007	1.361533e-001
8.333673064274145e-004	1.171397e+001	1.823584e+001	1.200000e+001	5.872716e-007	1.362065e-001
8.333683064274144e-004	1.171385e+001	1.823582e+001	1.200000e+001	5.921020e-007	1.362597e-001
8.333693064274143e-004	1.171374e+001	1.823581e+001	1.200000e+001	5.873526e-007	1.363130e-001
8.333703064274142e-004	1.171363e+001	1.823579e+001	1.200000e+001	5.920174e-007	1.363662e-001
8.333713064274141e-004	1.171352e+001	1.823577e+001	1.200000e+001	5.874285e-007	1.364195e-001
8.333723064274140e-004	1.171341e+001	1.823575e+001	1.200000e+001	5.919346e-007	1.364727e-001
8.333733064274139e-004	1.171330e+001	1.823573e+001	1.200000e+001	5.875031e-007	1.365260e-001
8.333743064274138e-004	1.171318e+001	1.823571e+001	1.200000e+001	5.918555e-007	1.365792e-001
8.333753064274137e-004	1.171307e+001	1.823569e+001	1.200000e+001	5.875750e-007	1.366324e-001
8.333763064274137e-004	1.171296e+001	1.823568e+001	1.200000e+001	5.917782e-007	1.366857e-001
8.333773064274136e-004	1.171285e+001	1.823566e+001	1.200000e+001	5.876436e-007	1.367389e-001
8.333783064274135e-004	1.171274e+001	1.823564e+001	1.200000e+001	5.917036e-007	1.367922e-001
8.333793064274134e-004	1.171262e+001	1.823562e+001	1.200000e+001	5.877096e-007	1.368454e-001
8.333803064274133e-004	1.171251e+001	1.823561e+001	1.200000e+001	5.916309e-007	1.368986e-001
8.333813064274132e-004	1.171240e+001	1.823559e+001	1.200000e+001	5.877737e-007	1.369519e-001
8.333823064274131e-004	1.171229e+001	1.823557e+001	1.200000e+001	5.915617e-007	1.370051e-001
8.333833064274130e-004	1.171218e+001	1.823555e+001	1.200000e+001	5.878360e-007	1.370584e-001
8.333843064274129e-004	1.171207e+001	1.823553e+001	1.200000e+001	5.914940e-007	1.371116e-001
8.333853064274128e-004	1.171195e+001	1.823551e+001	1.200000e+001	5.878951e-007	1.371648e-001
8.333863064274127e-004	1.171184e+001	1.823549e+001	1.200000e+001	5.914285e-007	1.372181e-001
8.333873064274126e-004	1.171173e+001	1.823548e+001	1.200000e+001	5.879524e-007	1.372713e-001
8.333883064274125e-004	1.171162e+001	1.823546e+001	1.200000e+001	5.913657e-007	1.373245e-001
8.333893064274124e-004	1.171151e+001	1.823544e+001	1.200000e+001	5.880083e-007	1.373778e-001
8.333903064274124e-004	1.171139e+001	1.823542e+001	1.200000e+001	5.913043e-007	1.374310e-001
8.333913064274123e-004	1.171128e+001	1.823540e+001	1.200000e+001	5.880615e-007	1.374842e-001
8.333923064274122e-004	1.171117e+001	1.823539e+001	1.200000e+001	5.912457e-007	1.375375e-001
8.333933064274121e-004	1.171106e+001	1.823537e+001	1.200000e+001	5.881134e-007	1.375907e-001
8.333943064274120e-004	1.171095e+001	1.823535e+001	1.200000e+001	5.911884e-007	1.376439e-001
8.333953064274119e-004	1.171084e+001	1.823533e+001	1.200000e+001	5.881625e-007	1.376972e-001
8.333963064274118e-004	1.171072e+001	1.823531e+001	1.200000e+001	5.911324e-007	1.377504e-001
8.333973064274117e-004	1.171061e+001	1.823529e+001	1.200000e+001	5.882098e-007	1.378036e-001
8.333983064274116e-004	1.171050e+001	1.823528e+001	1.200000e+001	5.910788e-007	1.378568e-001
8.333993064274115e-004	1.171039e+001	1.823526e+001	1.200000e+001	5.882566e-007	1.379101e-001
8.334003064274114e-004	1.171028e+001	1.823524e+001	1.200000e+001	5.910274e-007	1.379633e-001
8.334013064274113e-004	1.171017e+001	1.823522e+001	1.200000e+001	5.883003e-007	1.380165e-001
8.334023064274112e-004	1.171005e+001	1.823520e+001	1.200000e+001	5.909760e-007	1.380698e-001
8.334033064274111e-004	1.170994e+001	1.823519e+001	1.200000e+001	5.883426e-007	1.381230e-001
8.334043064274111e-004	1.170983e+001	1.823517e+001	1.200000e+001	5.909278e-007	1.381762e-001
8.334053064274110e-004	1.170972e+001	1.823515e+001	1.200000e+001	5.883840e-007	1.382294e-001
8.334347349988368e-004	1.170643e+001	1.823461e+001	1.200000e+001	5.889054e-007	1.397956e-001
8.334641635702626e-004	1.170314e+001	1.823408e+001	1.200000e+001	5.892947e-007	1.413613e-001
8.334935921416885e-004	1.169985e+001	1.823354e+001	1.200000e+001	5.895518e-007	1.429265e-001
8.335230207131144e-004	1.169657e+001	1.823300e+001	1.200000e+001	5.896768e-007	1.444913e-001
8.335524492845402e-004	1.169328e+001	1.823247e+001	1.200000e+001	5.896695e-007	1.460557e-001
8.335818778559660e-004	1.169000e+001	1.823193e+001	1.200000e+001	5.895300e-007	1.476196e-001
8.336113064273919e-004	1.168672e+001	1.823139e+001	1.200000e+001	5.892584e-007	1.491831e-001
8.337873064273756e-004	1.166710e+001	1.822818e+001	1.200000e+001	5.889929e-007	1.585245e-001
8.348113064272807e-004	1.155362e+001	1.820953e+001	1.200000e+001	5.872622e-007	2.125641e-001
8.358353064271858e-004	1.144124e+001	1.819089e+001	1.200000e+001	5.855428e-007	2.660779e-001
8.368593064270909e-004	1.132995e+001	1.817227e+001	1.200000e+001	5.838364e-007	3.190708e-001
8.378833064269960e-004	1.121975e+001	1.815368e+001	1.200000e+001	5.821427e-007	3.715481e-001
8.389073064269011e-004	1.111062e+001	1.813510e+001	1.200000e+001	5.804617e-007	4.235147e-001
8.399313064268062e-004	1.100255e+001	1.811653e+001	1.200000e+001	5.787933e-007	4.749756e-001
8.400010003666697e-004	1.099523e+001	1.811527e+001	1.200000e+001	5.786803e-007	4.784598e-001
8.400019113041697e-004	1.099514e+001	1.811526e+001	1.068750e+000	5.786787e-007	4.785053e-001
8.400019238041696e-004	1.096231e+001	1.811526e+001	9.187500e-001	7.554975e-002	4.785059e-001
8.400019488041697e-004	1.074217e+001	1.811526e+001	6.187500e-001	3.063994e-001	4.785072e-001
8.400019988041700e-004	1.006802e+001	1.811526e+001	1.875000e-002	4.781266e-001	4.785095e-001
8.400020003666699e-004	1.004504e+001	1.811526e+001	0.000000e+000	4.785086e-001	4.785096e-001
8.400021142059492e-004	8.410030e+000	1.811526e+001	0.000000e+000	4.785115e-001	4.785141e-001
8.400022280452285e-004	6.872975e+000	1.811526e+001	0.000000e+000	4.785137e-001	4.785178e-001
8.400023418845079e-004	5.433871e+000	1.811527e+001	0.000000e+000	4.785151e-001	4.785207e-001
8.400024557237872e-004	4.092718e+000	1.811527e+001	0.000000e+000	4.785158e-001	4.785227e-001
8.400025695630666e-004	2.849516e+000	1.811527e+001	0.000000e+000	4.785158e-001	4.785240e-001
8.400026834023459e-004	1.704265e+000	1.811528e+001	0.000000e+000	4.785150e-001	4.785243e-001
8.400027972416252e-004	6.569653e-001	1.811528e+001	0.000000e+000	4.785135e-001	4.785239e-001
8.400035972415804e-004	-5.261597e+000	1.811530e+001	0.000000e+000	4.784977e-001	4.785140e-001
8.400040849631967e-004	-7.253531e+000	1.811532e+001	0.000000e+000	4.784831e-001	4.785014e-001
8.400043993677519e-004	-7.627340e+000	1.811533e+001	0.000000e+000	4.784722e-001	4.784909e-001
8.400060221554234e-004	-7.683863e+000	1.811538e+001	0.000000e+000	4.784153e-001	4.784340e-001
8.400076449430947e-004	-7.729386e+000	1.811542e+001	0.000000e+000	4.783583e-001	4.783770e-001
8.400092677307662e-004	-7.763911e+000	1.811547e+001	0.000000e+000	4.783012e-001	4.783199e-001
8.400108905184376e-004	-7.787436e+000	1.811552e+001	0.000000e+000	4.782439e-001	4.782627e-001
8.400125133061091e-004	-7.799962e+000	1.811557e+001	0.000000e+000	4.781866e-001	4.782054e-001
8.400141360937805e-004	-7.801489e+000	1.811562e+001	0.000000e+000	4.781292e-001	4.781480e-001
8.400157588814520e-004	-7.792017e+000	1.811567e+001	0.000000e+000	4.780717e-001	4.780905e-001
8.401459017385828e-004	-7.818451e+000	1.811950e+001	0.000000e+000	4.734248e-001	4.734437e-001
8.402760445957136e-004	-7.837458e+000	1.812327e+001	0.000000e+000	4.687807e-001	4.687996e-001
8.404061874528444e-004	-7.849039e+000	1.812698e+001	0.000000e+000	4.641394e-001	4.641583e-001
8.405363303099751e-004	-7.853194e+000	1.813063e+001	0.000000e+000	4.595007e-001	4.595196e-001
8.406664731671060e-004	-7.849923e+000	1.813422e+001	0.000000e+000	4.548647e-001	4.548837e-001
8.407966160242367e-004	-7.839225e+000	1.813775e+001	0.000000e+000	4.502315e-001	4.502504e-001
8.409267588813676e-004	-7.821100e+000	1.814122e+001	0.000000e+000	4.456009e-001	4.456199e-001
8.409277588813675e-004	-7.821051e+000	1.814125e+001	0.000000e+000	4.455654e-001	4.455843e-001
8.419517588812726e-004	-7.767887e+000	1.816643e+001	0.000000e+000	4.092823e-001	4.093012e-001
8.429757588811777e-004	-7.711151e+000	1.818787e+001	0.000000e+000	3.732551e-001	3.732741e-001
8.439997588810828e-004	-7.650835e+000	1.820563e+001	0.000000e+000	3.375005e-001	3.375195e-001
8.450237588809879e-004	-7.586916e+000	1.821972e+001	0.000000e+000	3.020352e-001	3.020542e-001
8.460477588808930e-004	-7.519341e+000	1.823018e+001	0.000000e+000	2.668761e-001	2.668951e-001
8.470717588807981e-004	-7.448008e+000	1.823705e+001	0.000000e+000	2.320403e-001	2.320593e-001
8.480957588807032e-004	-7.372738e+000	1.824037e+001	0.000000e+000	1.975458e-001	1.975648e-001
8.481707588806962e-004	-7.367064e+000	1.824047e+001	0.000000e+000	1.950333e-001	1.950523e-001
8.482457588806893e-004	-7.361366e+000	1.824056e+001	0.000000e+000	1.925227e-001	1.925417e-001
8.483207588806823e-004	-7.355645e+000	1.824062e+001	0.000000e+000	1.900141e-001	1.900330e-001
8.483957588806754e-004	-7.349900e+000	1.824067e+001	0.000000e+000	1.875074e-001	1.875264e-001
8.484707588806684e-004	-7.344133e+000	1.824070e+001	0.000000e+000	1.850027e-001	1.850216e-001
8.485457588806615e-004	-7.338342e+000	1.824071e+001	0.000000e+000	1.824999e-001	1.825189e-001
8.486207588806545e-004	-7.332527e+000	1.824070e+001	0.000000e+000	1.799991e-001	1.800181e-001
8.491197588806083e-004	-7.293221e+000	1.824017e+001	0.000000e+000	1.634116e-001	1.634306e-001
8.500000003699999e-004	-7.221052e+000	1.823722e+001	0.000000e+000	1.343732e-001	1.343922e-001
8.500000520721052e-004	-7.117233e+000	1.823721e+001	6.204253e-001	-2.545014e+000	1.343905e-001
8.500000536877960e-004	-7.070137e+000	1.823721e+001	6.398135e-001	-3.770096e+000	1.343905e-001
8.500000569191776e-004	-6.722397e+000	1.823720e+001	6.785901e-001	-1.281643e+001	1.343904e-001
8.500000633819408e-004	-5.256466e+000	1.823718e+001	7.561433e-001	-5.092697e+001	1.343902e-001
8.500000725984683e-004	-2.992552e+000	1.823710e+001	8.667416e-001	-1.096653e+002	1.343900e-001
8.500000816454925e-004	-2.010212e+000	1.823699e+001	9.753059e-001	-1.348846e+002	1.343900e-001
8.500000887176468e-004	-1.932055e+000	1.823689e+001	1.060172e+000	-1.364977e+002	1.343899e-001
8.500000970264273e-004	-1.905046e+000	1.823678e+001	1.159877e+000	-1.362193e+002	1.343898e-001
8.500001075358900e-004	-9.697466e-001	1.823664e+001	1.285991e+000	-1.268546e+002	1.343897e-001
8.500001129440145e-004	1.545376e+000	1.823657e+001	1.350888e+000	-1.017118e+002	1.343897e-001
8.500001160824239e-004	4.390609e+000	1.823654e+001	1.388549e+000	-7.326569e+001	1.343898e-001
8.500001200541724e-004	7.915780e+000	1.823652e+001	1.436210e+000	-3.801754e+001	1.343899e-001
8.500001240369962e-004	1.004541e+001	1.823651e+001	1.484004e+000	-1.672360e+001	1.343901e-001
8.500001281680286e-004	1.106893e+001	1.823651e+001	1.533576e+000	-6.488435e+000	1.343903e-001
8.500001323220551e-004	1.147012e+001	1.823650e+001	1.583425e+000	-2.476632e+000	1.343905e-001
8.500001379384097e-004	1.164467e+001	1.823650e+001	1.650821e+000	-7.311144e-001	1.343908e-001
8.500001454844893e-004	1.170423e+001	1.823650e+001	1.741374e+000	-1.354444e-001	1.343912e-001
8.500001576059817e-004	1.171711e+001	1.823650e+001	1.886832e+000	-6.697746e-003	1.343919e-001
8.500001774991090e-004	1.171786e+001	1.823650e+001	2.125549e+000	8.266900e-004	1.343929e-001
8.500002172853636e-004	1.171775e+001	1.823650e+001	2.602984e+000	-1.779105e-004	1.343950e-001
8.500002968578728e-004	1.171777e+001	1.823650e+001	3.557854e+000	6.063959e-005	1.343993e-001
8.500004560028911e-004	1.171774e+001	1.823650e+001	5.467595e+000	-1.495052e-005	1.344077e-001
8.500006820799629e-004	1.171772e+001	1.823649e+001	8.180519e+000	1.013177e-005	1.344198e-001
8.500010003699998e-004	1.171776e+001	1.823649e+001	1.200000e+001	7.340945e-004	1.344367e-001
8.500010321990034e-004	1.171771e+001	1.823649e+001	1.200000e+001	2.779455e-004	1.344384e-001
8.500010958570109e-004	1.171767e+001	1.823649e+001	1.200000e+001	6.205898e-006	1.344418e-001
