time	Isecundario	Iprimario
3.544316441852712e-004	1.622306e-001	-3.840513e-004
3.544366441852712e-004	1.590177e-001	-3.854427e-004
3.544416441852711e-004	1.558082e-001	-3.868956e-004
3.544466441852711e-004	1.526016e-001	-3.883556e-004
3.544489705310837e-004	1.511113e-001	-3.892005e-004
3.544503186847479e-004	1.502477e-001	-3.895615e-004
3.544516277345373e-004	1.494098e-001	-3.900533e-004
3.544527181331277e-004	1.487117e-001	-3.903400e-004
3.544538784329275e-004	1.479688e-001	-3.905889e-004
3.544561990325270e-004	1.464854e-001	-3.915741e-004
3.544608402317260e-004	1.435192e-001	-3.931044e-004
3.544658402317260e-004	1.403267e-001	-3.948785e-004
3.544693276074529e-004	1.381025e-001	-3.963334e-004
3.544717573262224e-004	1.365553e-001	-3.978167e-004
3.544723323283346e-004	1.361852e-001	-3.968129e-004
3.544772138906794e-004	1.330787e-001	-3.993084e-004
3.544803150093640e-004	1.311065e-001	-4.006801e-004
3.544853150093640e-004	1.279292e-001	-4.028430e-004
3.544903150093639e-004	1.247555e-001	-4.051370e-004
3.544953150093639e-004	1.215858e-001	-4.075551e-004
3.545003150093639e-004	1.184200e-001	-4.101043e-004
3.545053150093638e-004	1.152583e-001	-4.127933e-004
3.545103150093638e-004	1.121007e-001	-4.156373e-004
3.545153150093638e-004	1.089474e-001	-4.186439e-004
3.545203150093637e-004	1.057984e-001	-4.218321e-004
3.545253150093637e-004	1.026538e-001	-4.252122e-004
3.545303150093637e-004	9.951366e-002	-4.288063e-004
3.545353150093637e-004	9.637820e-002	-4.326292e-004
3.545403150093636e-004	9.324750e-002	-4.367069e-004
3.545453150093636e-004	9.012169e-002	-4.410597e-004
3.545503150093636e-004	8.700094e-002	-4.457193e-004
3.545553150093635e-004	8.388543e-002	-4.507134e-004
3.545603150093635e-004	8.077537e-002	-4.560814e-004
3.545653150093635e-004	7.767094e-002	-4.618612e-004
3.545703150093634e-004	7.457243e-002	-4.681031e-004
3.545753150093634e-004	7.148010e-002	-4.748589e-004
3.545803150093634e-004	6.839429e-002	-4.821948e-004
3.545853150093634e-004	6.531535e-002	-4.901827e-004
3.545903150093633e-004	6.224373e-002	-4.989117e-004
3.545953150093633e-004	5.917992e-002	-5.084830e-004
3.546003150093633e-004	5.612450e-002	-5.190210e-004
3.546053150093632e-004	5.307815e-002	-5.306710e-004
3.546103150093632e-004	5.004169e-002	-5.436119e-004
3.546153150093632e-004	4.701608e-002	-5.580585e-004
3.546203150093632e-004	4.400252e-002	-5.742771e-004
3.546253150093631e-004	4.100242e-002	-5.925959e-004
3.546303150093631e-004	3.801756e-002	-6.134274e-004
3.546353150093631e-004	3.505014e-002	-6.372930e-004
3.546403150093630e-004	3.210295e-002	-6.648613e-004
3.546453150093630e-004	2.917956e-002	-6.969992e-004
3.546503150093630e-004	2.628459e-002	-7.348451e-004
3.546553150093629e-004	2.342413e-002	-7.799164e-004
3.546603150093629e-004	2.060628e-002	-8.342572e-004
3.546653150093629e-004	1.784201e-002	-9.006641e-004
3.546703150093629e-004	1.513426e-002	-9.801288e-004
3.546726413551755e-004	1.390221e-002	-1.023712e-003
3.546748447865618e-004	1.275898e-002	-1.070678e-003
3.546767126415989e-004	1.180703e-002	-1.114657e-003
3.546786857469481e-004	1.082664e-002	-1.167278e-003
3.546826319576466e-004	8.942095e-003	-1.291305e-003
3.546876319576466e-004	6.704466e-003	-1.485981e-003
3.546926319576466e-004	4.689559e-003	-1.736734e-003
3.546976319576465e-004	2.965211e-003	-2.060719e-003
3.547026319576465e-004	1.581018e-003	-2.469650e-003
3.547076319576465e-004	5.560184e-004	-2.966016e-003
3.547126319576465e-004	-1.377469e-004	-3.538607e-003
3.547176319576464e-004	-5.713003e-004	-4.164030e-003
3.547226319576464e-004	-8.325328e-004	-4.814540e-003
3.547276319576464e-004	-9.966878e-004	-5.466613e-003
3.547326319576463e-004	-1.112279e-003	-6.104896e-003
3.547376319576463e-004	-1.203833e-003	-6.721228e-003
3.547426319576463e-004	-1.281535e-003	-7.311732e-003
3.547476319576462e-004	-1.348999e-003	-7.874546e-003
3.547526319576462e-004	-1.407550e-003	-8.408576e-003
3.547576319576462e-004	-1.457810e-003	-8.913046e-003
3.547626319576462e-004	-1.500263e-003	-9.387324e-003
3.547676319576461e-004	-1.535345e-003	-9.830904e-003
3.547726319576461e-004	-1.563483e-003	-1.024339e-002
3.547776319576461e-004	-1.585081e-003	-1.062453e-002
3.547826319576460e-004	-1.600519e-003	-1.097416e-002
3.547876319576460e-004	-1.610143e-003	-1.129227e-002
3.547926319576460e-004	-1.614269e-003	-1.157900e-002
3.547976319576460e-004	-1.613168e-003	-1.183463e-002
3.548026319576459e-004	-1.607073e-003	-1.205958e-002
3.548076319576459e-004	-1.596159e-003	-1.225448e-002
3.548126319576459e-004	-1.580553e-003	-1.242016e-002
3.548176319576458e-004	-1.560304e-003	-1.255725e-002
3.548226319576458e-004	-1.535401e-003	-1.266739e-002
3.548276319576458e-004	-1.505680e-003	-1.275320e-002
3.548326319576457e-004	-1.470952e-003	-1.281599e-002
3.548376319576457e-004	-1.430867e-003	-1.285769e-002
3.548426319576457e-004	-1.384840e-003	-1.288185e-002
3.548476319576457e-004	-1.332133e-003	-1.289227e-002
3.548526319576456e-004	-1.271717e-003	-1.289361e-002
3.548576319576456e-004	-1.202255e-003	-1.289163e-002
3.548626319576456e-004	-1.122017e-003	-1.289336e-002
3.548676319576455e-004	-1.028789e-003	-1.290746e-002
3.548726319576455e-004	-9.198039e-004	-1.294450e-002
3.548776319576455e-004	-7.916103e-004	-1.301731e-002
3.548826319576454e-004	-6.400173e-004	-1.314134e-002
3.548876319576454e-004	-4.599785e-004	-1.333497e-002
3.548926319576454e-004	-2.456132e-004	-1.361967e-002
3.548976319576454e-004	9.754360e-006	-1.401993e-002
3.549026319576453e-004	3.133048e-004	-1.456266e-002
3.549076319576453e-004	6.717565e-004	-1.527430e-002
3.549124835442123e-004	1.078704e-003	-1.615424e-002
3.549174835442122e-004	1.562443e-003	-1.727699e-002
3.549224835442122e-004	2.108906e-003	-1.862505e-002
3.549274835442122e-004	2.708216e-003	-2.018990e-002
3.549324835442121e-004	3.336921e-003	-2.193270e-002
3.549374835442121e-004	3.953569e-003	-2.377756e-002
3.549424835442121e-004	4.495072e-003	-2.560849e-002
3.549474835442120e-004	4.877037e-003	-2.727710e-002
3.549524835442120e-004	3.428121e-003	-2.657401e-002
3.549543583393619e-004	-2.036550e-003	-1.977304e-002
3.549557504440228e-004	-9.030350e-003	-1.000367e-002
3.549573047190368e-004	-1.269957e-002	-3.306809e-003
3.549584447446793e-004	-1.224557e-002	-2.488278e-003
3.549598317147710e-004	-1.209619e-002	-1.555450e-003
3.549626056549545e-004	-1.288152e-002	1.388000e-003
3.549651965539756e-004	-1.314102e-002	4.055950e-003
3.549701965539756e-004	-1.328396e-002	9.063913e-003
3.549751965539756e-004	-1.160126e-002	1.088998e-002
3.549794597295271e-004	-8.407822e-003	8.294242e-003
3.549840670120492e-004	-6.009938e-003	6.194381e-003
3.549870647148333e-004	-6.047153e-003	7.967095e-003
3.549899848641857e-004	-6.236151e-003	1.034882e-002
3.549922745994716e-004	-4.728045e-003	9.468330e-003
3.549930936241814e-004	-2.652154e-003	5.974708e-003
3.549934667359804e-004	-1.471622e-003	3.471543e-003
3.549937257016458e-004	-8.914812e-004	2.247946e-003
3.549940488813588e-004	-4.533297e-004	1.448579e-003
3.549945402366345e-004	-2.673901e-004	8.414600e-004
3.549951026411676e-004	-3.042418e-004	5.826227e-004
3.549956588532821e-004	-3.201513e-004	5.324020e-004
3.549964109082824e-004	-2.100172e-004	5.624014e-004
3.549972193341753e-004	-1.114361e-004	6.757200e-004
3.549982794981165e-004	-9.323886e-005	9.153208e-004
3.549988853636943e-004	-9.827402e-005	1.071808e-003
3.549989999999999e-004	-9.786272e-005	1.102478e-003
3.549992292726113e-004	-9.079933e-005	1.162852e-003
3.549995414547772e-004	-7.420107e-005	1.243185e-003
3.549999999999999e-004	-5.531963e-005	1.364683e-003
3.550000458545221e-004	-5.365950e-005	1.376582e-003
3.550001375635665e-004	-5.226327e-005	1.401693e-003
3.550003209816556e-004	-5.096252e-005	1.453123e-003
3.550006331638216e-004	-5.035911e-005	1.541693e-003
3.550009999999998e-004	-5.122708e-005	1.646867e-003
3.550012567853245e-004	-5.091052e-005	1.720795e-003
3.550015502542670e-004	-4.926858e-005	1.805331e-003
3.550021371921521e-004	-4.466817e-005	1.975088e-003
3.550033110679223e-004	-3.743536e-005	2.318510e-003
3.550056588194628e-004	-2.966136e-005	3.014581e-003
3.550084556385431e-004	-2.417799e-005	3.851583e-003
3.550114675135566e-004	-2.059168e-005	4.757854e-003
3.550150251037591e-004	-1.822642e-005	5.831277e-003
3.550192516215463e-004	-1.643205e-005	7.108200e-003
3.550239975672093e-004	-1.528829e-005	8.542885e-003
3.550289975672093e-004	-1.459484e-005	1.005463e-002
3.550339975672092e-004	-1.432304e-005	1.156637e-002
3.550389975672092e-004	-1.434255e-005	1.307798e-002
3.550439975672092e-004	-1.459384e-005	1.458937e-002
3.550489975672091e-004	-1.501122e-005	1.610048e-002
3.550539975672091e-004	-1.552298e-005	1.761123e-002
3.550589975672091e-004	-1.610705e-005	1.912158e-002
3.550639975672090e-004	-1.670052e-005	2.063147e-002
3.550689975672090e-004	-1.731244e-005	2.214091e-002
3.550739975672090e-004	-1.789910e-005	2.364988e-002
3.550789975672090e-004	-1.847967e-005	2.515840e-002
3.550839975672089e-004	-1.902891e-005	2.666645e-002
3.550889975672089e-004	-1.956120e-005	2.817408e-002
3.550939975672089e-004	-2.006661e-005	2.968129e-002
3.550989975672088e-004	-2.054984e-005	3.118810e-002
3.551039975672088e-004	-2.101216e-005	3.269452e-002
3.551089975672088e-004	-2.145026e-005	3.420058e-002
3.551139975672087e-004	-2.187184e-005	3.570628e-002
3.551189975672087e-004	-2.226960e-005	3.721164e-002
3.551289975672087e-004	-2.301487e-005	4.022141e-002
3.551539975672085e-004	-2.459509e-005	4.774082e-002
3.551839975672083e-004	-2.605479e-005	5.675620e-002
3.552239975672081e-004	-2.745286e-005	6.876625e-002
3.552739975672078e-004	-2.859407e-005	8.376633e-002
3.553389975672074e-004	-2.945699e-005	1.032517e-001
3.554389975672068e-004	-3.007455e-005	1.332069e-001
3.556389975672056e-004	-3.040438e-005	1.930623e-001
3.557209999999998e-004	-3.044764e-005	2.175864e-001
3.557219999999999e-004	-3.043568e-005	2.178854e-001
3.569670799999944e-004	-3.046605e-005	5.891150e-001
3.575520799999909e-004	-3.046797e-005	7.628115e-001
3.575570799999909e-004	-3.046799e-005	7.642941e-001
3.575620799999909e-004	-3.046800e-005	7.657768e-001
3.575670799999908e-004	-3.046802e-005	7.672592e-001
3.575720799999908e-004	-3.046803e-005	7.687417e-001
3.575770799999908e-004	-3.046805e-005	7.702242e-001
3.575820799999907e-004	-3.046807e-005	7.717066e-001
3.575870799999907e-004	-3.046808e-005	7.731890e-001
3.575894063458033e-004	-3.046809e-005	7.738788e-001
3.575907544994675e-004	-3.046809e-005	7.742784e-001
3.575920635492569e-004	-3.046810e-005	7.746665e-001
3.575931539478473e-004	-3.046810e-005	7.749898e-001
3.575943142476471e-004	-3.046811e-005	7.753338e-001
3.575966348472466e-004	-3.046811e-005	7.760217e-001
3.576012760464456e-004	-3.046814e-005	7.773976e-001
3.576062760464456e-004	-3.046817e-005	7.788799e-001
3.576097634221725e-004	-3.046820e-005	7.799137e-001
3.576114538610643e-004	-3.046820e-005	7.804149e-001
3.576176497053990e-004	-3.046821e-005	7.822515e-001
3.576207508240836e-004	-3.046821e-005	7.831708e-001
3.576257508240836e-004	-3.046821e-005	7.846529e-001
3.576307508240835e-004	-3.046821e-005	7.861350e-001
3.576357508240835e-004	-3.046819e-005	7.876171e-001
3.576407508240835e-004	-3.046822e-005	7.890991e-001
3.576457508240834e-004	-3.046823e-005	7.905811e-001
3.576507508240834e-004	-3.046821e-005	7.920631e-001
3.576557508240834e-004	-3.046818e-005	7.935450e-001
3.576607508240833e-004	-3.046816e-005	7.950269e-001
3.576657508240833e-004	-3.046811e-005	7.965087e-001
3.576707508240833e-004	-3.046804e-005	7.979906e-001
3.576757508240833e-004	-3.046793e-005	7.994724e-001
3.576807508240832e-004	-3.046778e-005	8.009542e-001
3.576857508240832e-004	-3.046757e-005	8.024359e-001
3.576907508240832e-004	-3.046728e-005	8.039175e-001
3.576957508240831e-004	-3.046689e-005	8.053992e-001
3.577007508240831e-004	-3.046638e-005	8.068808e-001
3.577057508240831e-004	-3.046569e-005	8.083624e-001
3.577107508240830e-004	-3.046479e-005	8.098440e-001
3.577157508240830e-004	-3.046361e-005	8.113255e-001
3.577207508240830e-004	-3.046208e-005	8.128070e-001
3.577257508240830e-004	-3.046009e-005	8.142884e-001
3.577307508240829e-004	-3.045750e-005	8.157699e-001
3.577357508240829e-004	-3.045412e-005	8.172512e-001
3.577407508240829e-004	-3.044968e-005	8.187326e-001
3.577457508240828e-004	-3.044378e-005	8.202139e-001
3.577507508240828e-004	-3.043585e-005	8.216951e-001
3.577557508240828e-004	-3.042502e-005	8.231763e-001
3.577607508240828e-004	-3.040994e-005	8.246575e-001
3.577657508240827e-004	-3.038845e-005	8.261386e-001
3.577707508240827e-004	-3.035693e-005	8.276197e-001
3.577757508240827e-004	-3.030915e-005	8.291006e-001
3.577807508240826e-004	-3.023410e-005	8.305814e-001
3.577857508240826e-004	-3.009541e-005	8.320621e-001
3.577907508240826e-004	-2.984116e-005	8.335424e-001
3.577957508240825e-004	-2.942256e-005	8.350222e-001
3.578007508240825e-004	-2.872416e-005	8.365012e-001
3.578057508240825e-004	-2.759020e-005	8.379790e-001
3.578107508240825e-004	-2.628858e-005	8.394559e-001
3.578130771698951e-004	-2.535472e-005	8.401423e-001
3.578152806012814e-004	-2.374787e-005	8.407907e-001
3.578171484563185e-004	-2.192508e-005	8.413391e-001
3.578191215616677e-004	-1.926589e-005	8.419165e-001
3.578230677723662e-004	-1.021181e-005	8.430619e-001
3.578280677723662e-004	1.476308e-005	8.444802e-001
3.578330677723662e-004	8.201948e-005	8.458013e-001
3.578366249842328e-004	2.196048e-004	8.465453e-001
3.578388643703614e-004	4.551665e-004	8.467011e-001
3.578404395844835e-004	8.637108e-004	8.463175e-001
3.578416726225072e-004	1.599335e-003	8.451922e-001
3.578427472772864e-004	2.803449e-003	8.430319e-001
3.578440409076234e-004	4.301553e-003	8.399870e-001
3.578452048283798e-004	4.849712e-003	8.385999e-001
3.578464835157749e-004	4.985909e-003	8.381826e-001
3.578480714312294e-004	5.322426e-003	8.375381e-001
3.578511743590300e-004	6.339065e-003	8.354310e-001
3.578561743590300e-004	1.177548e-002	8.248113e-001
3.578587329142074e-004	1.841682e-002	8.118185e-001
3.578613600222688e-004	2.615016e-002	7.966017e-001
3.578633268623969e-004	3.104609e-002	7.882049e-001
3.578654516239604e-004	3.742943e-002	7.800947e-001
3.578678270639184e-004	4.784758e-002	7.704185e-001
3.578688015786304e-004	6.220630e-002	7.632369e-001
3.578692974344389e-004	9.141765e-002	7.525235e-001
3.578695238470498e-004	1.223101e-001	7.420006e-001
3.578698243756004e-004	1.772862e-001	7.235435e-001
3.578700170696718e-004	2.170147e-001	7.102101e-001
3.578702550376897e-004	2.760983e-001	6.904337e-001
3.578707309737255e-004	4.131036e-001	6.448114e-001
3.578714288090866e-004	6.321023e-001	5.728374e-001
3.578728244798086e-004	1.064012e+000	4.346209e-001
3.578742587526337e-004	1.440022e+000	3.179162e-001
3.578757318647638e-004	1.724199e+000	2.303143e-001
3.578771937281105e-004	1.918632e+000	1.687427e-001
3.578788312905306e-004	2.072082e+000	1.193304e-001
3.578804725051221e-004	2.181107e+000	8.466437e-002
3.578823175836494e-004	2.259554e+000	6.024442e-002
3.578843695008051e-004	2.307672e+000	4.509970e-002
3.578865419727342e-004	2.334059e+000	3.606484e-002
3.578892298439877e-004	2.354473e+000	2.846489e-002
3.578938215379271e-004	2.382573e+000	1.765302e-002
3.578983384319087e-004	2.407247e+000	7.934439e-003
3.579017927319932e-004	2.424439e+000	1.152366e-003
3.579031223305607e-004	2.429873e+000	-9.963433e-004
3.579045778254141e-004	2.434118e+000	-2.765226e-003
3.579060085898500e-004	2.436875e+000	-4.034676e-003
3.579072068306830e-004	2.438075e+000	-4.715897e-003
3.579083102369285e-004	2.438185e+000	-5.031176e-003
3.579105170494195e-004	2.436872e+000	-5.223251e-003
3.579133689950544e-004	2.434131e+000	-5.182717e-003
3.579166131368150e-004	2.430630e+000	-5.033458e-003
3.579216131368150e-004	2.425262e+000	-4.815626e-003
3.579266131368149e-004	2.419949e+000	-4.616165e-003
3.579316131368149e-004	2.414653e+000	-4.424924e-003
3.579366131368149e-004	2.409375e+000	-4.241986e-003
3.579416131368148e-004	2.404117e+000	-4.067454e-003
3.579466131368148e-004	2.398876e+000	-3.900675e-003
3.579516131368148e-004	2.393652e+000	-3.741384e-003
3.579566131368147e-004	2.388445e+000	-3.589266e-003
3.579616131368147e-004	2.383254e+000	-3.443974e-003
3.579666131368147e-004	2.378078e+000	-3.305236e-003
3.579716131368147e-004	2.372918e+000	-3.172739e-003
3.579766131368146e-004	2.367773e+000	-3.046230e-003
3.579816131368146e-004	2.362641e+000	-2.925422e-003
3.579866131368146e-004	2.357523e+000	-2.810082e-003
3.579916131368145e-004	2.352418e+000	-2.699948e-003
3.579966131368145e-004	2.347326e+000	-2.594808e-003
3.580016131368145e-004	2.342246e+000	-2.494419e-003
3.580066131368145e-004	2.337178e+000	-2.398590e-003
3.580116131368144e-004	2.332122e+000	-2.307097e-003
3.580166131368144e-004	2.327077e+000	-2.219765e-003
3.580216131368144e-004	2.322043e+000	-2.136389e-003
3.580266131368143e-004	2.317020e+000	-2.056809e-003
3.580316131368143e-004	2.312006e+000	-1.980838e-003
3.580366131368143e-004	2.307003e+000	-1.908330e-003
3.580416131368142e-004	2.302010e+000	-1.839113e-003
3.580466131368142e-004	2.297026e+000	-1.773054e-003
3.580516131368142e-004	2.292051e+000	-1.709996e-003
3.580566131368142e-004	2.287085e+000	-1.649817e-003
3.580616131368141e-004	2.282127e+000	-1.592374e-003
3.580666131368141e-004	2.277178e+000	-1.537555e-003
3.580716131368141e-004	2.272237e+000	-1.485231e-003
3.580766131368140e-004	2.267304e+000	-1.435298e-003
3.580816131368140e-004	2.262379e+000	-1.387638e-003
3.580866131368140e-004	2.257462e+000	-1.342158e-003
3.580916131368139e-004	2.252552e+000	-1.298749e-003
3.580966131368139e-004	2.247649e+000	-1.257326e-003
3.581016131368139e-004	2.242753e+000	-1.217790e-003
3.581066131368139e-004	2.237864e+000	-1.180063e-003
3.581116131368138e-004	2.232982e+000	-1.144055e-003
3.581166131368138e-004	2.228106e+000	-1.109695e-003
3.581216131368138e-004	2.223237e+000	-1.076902e-003
3.581266131368137e-004	2.218374e+000	-1.045609e-003
3.581416131368136e-004	2.203822e+000	-9.600422e-004
3.581566131368136e-004	2.189322e+000	-8.856693e-004
3.581716131368135e-004	2.174872e+000	-8.210315e-004
3.581916131368134e-004	2.155679e+000	-7.477899e-004
3.582116131368132e-004	2.136564e+000	-6.870172e-004
3.582316131368131e-004	2.117523e+000	-6.365731e-004
3.582516131368130e-004	2.098555e+000	-5.946861e-004
3.582766131368128e-004	2.074939e+000	-5.521473e-004
3.583016131368127e-004	2.051425e+000	-5.183723e-004
3.583266131368126e-004	2.028010e+000	-4.915214e-004
3.583566131368124e-004	2.000038e+000	-4.664132e-004
3.583916131368122e-004	1.967571e+000	-4.445260e-004
3.584316131368119e-004	1.930682e+000	-4.265489e-004
3.584816131368116e-004	1.884886e+000	-4.112341e-004
3.585466131368112e-004	1.825863e+000	-3.986970e-004
3.586366131368107e-004	1.745075e+000	-3.887137e-004
3.587966131368098e-004	1.604078e+000	-3.794456e-004
3.591666131368076e-004	1.290529e+000	-3.670472e-004
3.594766131368057e-004	1.040834e+000	-3.586476e-004
3.597266131368042e-004	8.478244e-001	-3.529811e-004
3.599166131368031e-004	7.060132e-001	-3.496857e-004
3.599989999999995e-004	6.458125e-001	-3.486693e-004
3.599999999999999e-004	6.450427e-001	-3.343458e-004
3.600000999999999e-004	6.449987e-001	-3.437002e-004
3.600003000000000e-004	6.448689e-001	-3.486848e-004
3.600009999999998e-004	6.443627e-001	-3.493128e-004
3.600110799999987e-004	6.370516e-001	-3.485306e-004
3.600960799999982e-004	5.758724e-001	-3.478730e-004
3.601210799999981e-004	5.580353e-001	-3.477642e-004
3.601360799999980e-004	5.473671e-001	-3.477200e-004
3.602010799999976e-004	5.014343e-001	-3.477359e-004
3.603260799999969e-004	4.144545e-001	-3.490082e-004
3.604760799999960e-004	3.124437e-001	-3.541590e-004
3.605760799999954e-004	2.458989e-001	-3.618792e-004
3.606510799999949e-004	1.967882e-001	-3.722247e-004
3.606960799999947e-004	1.676670e-001	-3.818193e-004
3.607010799999946e-004	1.644480e-001	-3.831153e-004
3.607060799999946e-004	1.612325e-001	-3.844669e-004
3.607110799999946e-004	1.580203e-001	-3.858774e-004
3.607170799999945e-004	1.541696e-001	-3.876384e-004
3.607190799999943e-004	1.528874e-001	-3.882527e-004
3.607200799999942e-004	1.522465e-001	-3.885625e-004
3.607209999999998e-004	1.516571e-001	-3.888901e-004
3.607212760000015e-004	1.514802e-001	-3.889374e-004
3.607216440000038e-004	1.512444e-001	-3.890536e-004
3.607220000000000e-004	1.510164e-001	-3.891630e-004
3.607222491999972e-004	1.508568e-001	-3.892456e-004
3.607225339999939e-004	1.506744e-001	-3.893363e-004
3.607231035999874e-004	1.503096e-001	-3.895187e-004
3.607242427999746e-004	1.495802e-001	-3.898870e-004
3.607265211999489e-004	1.481222e-001	-3.906371e-004
3.607310779998973e-004	1.452079e-001	-3.921723e-004
3.607335439998510e-004	1.436317e-001	-3.930249e-004
3.607348960947580e-004	1.427679e-001	-3.935038e-004
3.607362072312664e-004	1.419306e-001	-3.939750e-004
3.607373019004108e-004	1.412318e-001	-3.943726e-004
3.607384644098647e-004	1.404898e-001	-3.948005e-004
3.607407894287724e-004	1.390068e-001	-3.956741e-004
3.607454394665879e-004	1.360430e-001	-3.974756e-004
3.607504394665879e-004	1.328591e-001	-3.994886e-004
3.607539097353202e-004	1.306512e-001	-4.009400e-004
3.607563508953361e-004	1.290992e-001	-4.019953e-004
3.607618406144258e-004	1.256133e-001	-4.044824e-004
3.607649737834425e-004	1.236261e-001	-4.059709e-004
3.607699737834425e-004	1.204578e-001	-4.084415e-004
3.607749737834425e-004	1.172933e-001	-4.110375e-004
3.607799737834424e-004	1.141328e-001	-4.137810e-004
3.607849737834424e-004	1.109765e-001	-4.166816e-004
3.607899737834424e-004	1.078244e-001	-4.197521e-004
3.607949737834423e-004	1.046767e-001	-4.230070e-004
3.607999737834423e-004	1.015335e-001	-4.264623e-004
3.608049737834423e-004	9.839475e-002	-4.301359e-004
3.608099737834423e-004	9.526072e-002	-4.340480e-004
3.608149737834422e-004	9.213150e-002	-4.382212e-004
3.608199737834422e-004	8.900724e-002	-4.426812e-004
3.608249737834422e-004	8.588810e-002	-4.474568e-004
3.608299737834421e-004	8.277426e-002	-4.525812e-004
3.608349737834421e-004	7.966593e-002	-4.580918e-004
3.608399737834421e-004	7.656334e-002	-4.640321e-004
3.608449737834420e-004	7.346676e-002	-4.704516e-004
3.608499737834420e-004	7.037649e-002	-4.774083e-004
3.608549737834420e-004	6.729284e-002	-4.849690e-004
3.608599737834420e-004	6.421623e-002	-4.932125e-004
3.608649737834419e-004	6.114710e-002	-5.022312e-004
3.608699737834419e-004	5.808597e-002	-5.121347e-004
3.608749737834419e-004	5.503347e-002	-5.230538e-004
3.608799737834418e-004	5.199032e-002	-5.351456e-004
3.608849737834418e-004	4.895739e-002	-5.486002e-004
3.608899737834418e-004	4.593571e-002	-5.636501e-004
3.608949737834417e-004	4.292654e-002	-5.805815e-004
3.608999737834417e-004	3.993144e-002	-5.997508e-004
3.609049737834417e-004	3.695231e-002	-6.216058e-004
3.609099737834417e-004	3.399155e-002	-6.467160e-004
3.609149737834416e-004	3.105221e-002	-6.758142e-004
3.609199737834416e-004	2.813818e-002	-7.098552e-004
3.609249737834416e-004	2.525457e-002	-7.500995e-004
3.609299737834415e-004	2.240810e-002	-7.982331e-004
3.609349737834415e-004	1.960781e-002	-8.565415e-004
3.609399737834415e-004	1.686595e-002	-9.281582e-004
3.609449737834415e-004	1.419933e-002	-1.017417e-003
3.609499737834414e-004	1.163110e-002	-1.130323e-003
3.609549737834414e-004	9.169653e-003	-1.269370e-003
3.609573001292540e-004	8.077160e-003	-1.347188e-003
3.609595035606403e-004	7.088601e-003	-1.432469e-003
3.609613714156774e-004	6.283961e-003	-1.513143e-003
3.609633445210267e-004	5.482232e-003	-1.610510e-003
3.609672907317252e-004	4.021476e-003	-1.841174e-003
3.609722907317251e-004	2.429116e-003	-2.198328e-003
3.609772907317251e-004	1.172842e-003	-2.638774e-003
3.609822907317251e-004	2.720379e-004	-3.164448e-003
3.609872907317251e-004	-3.188041e-004	-3.759121e-003
3.609922907317250e-004	-6.805959e-004	-4.396709e-003
3.609972907317250e-004	-8.996463e-004	-5.050130e-003
3.610022907317250e-004	-1.042253e-003	-5.698597e-003
3.610072907317249e-004	-1.147457e-003	-6.329557e-003
3.610122907317249e-004	-1.233525e-003	-6.936690e-003
3.610172907317249e-004	-1.307535e-003	-7.517078e-003
3.610222907317248e-004	-1.371938e-003	-8.069256e-003
3.610272907317248e-004	-1.427692e-003	-8.592268e-003
3.610322907317248e-004	-1.475355e-003	-9.085372e-003
3.610372907317248e-004	-1.515397e-003	-9.547958e-003
3.610422907317247e-004	-1.548266e-003	-9.979526e-003
3.610472907317247e-004	-1.574392e-003	-1.037969e-002
3.610522907317247e-004	-1.594192e-003	-1.074816e-002
3.610572907317246e-004	-1.608054e-003	-1.108479e-002
3.610622907317246e-004	-1.616342e-003	-1.138953e-002
3.610672907317246e-004	-1.619389e-003	-1.166246e-002
3.610722907317245e-004	-1.617496e-003	-1.190378e-002
3.610772907317245e-004	-1.610927e-003	-1.211382e-002
3.610822907317245e-004	-1.599912e-003	-1.229308e-002
3.610872907317245e-004	-1.584634e-003	-1.244218e-002
3.610922907317244e-004	-1.565231e-003	-1.256167e-002
3.610972907317244e-004	-1.541792e-003	-1.265274e-002
3.611022907317244e-004	-1.514309e-003	-1.271723e-002
3.611072907317243e-004	-1.482751e-003	-1.275619e-002
3.611122907317243e-004	-1.446986e-003	-1.277104e-002
3.611172907317243e-004	-1.406729e-003	-1.276427e-002
3.611222907317243e-004	-1.361594e-003	-1.273853e-002
3.611272907317242e-004	-1.311007e-003	-1.269705e-002
3.611322907317242e-004	-1.254196e-003	-1.264376e-002
3.611372907317242e-004	-1.190122e-003	-1.258345e-002
3.611422907317241e-004	-1.117432e-003	-1.252199e-002
3.611472907317241e-004	-1.034380e-003	-1.246654e-002
3.611522907317241e-004	-9.387426e-004	-1.242587e-002
3.611572907317240e-004	-8.277384e-004	-1.241067e-002
3.611622907317240e-004	-6.979089e-004	-1.243389e-002
3.611672907317240e-004	-5.450432e-004	-1.251112e-002
3.611722907317240e-004	-3.640853e-004	-1.266089e-002
3.611772907317239e-004	-1.491237e-004	-1.290482e-002
3.611822907317239e-004	1.065430e-004	-1.326760e-002
3.611872907317239e-004	4.101445e-004	-1.377634e-002
3.611922907317238e-004	7.688896e-004	-1.445923e-002
3.611972907317238e-004	1.188954e-003	-1.534299e-002
3.612022907317238e-004	1.673795e-003	-1.644861e-002
3.612072907317237e-004	2.221592e-003	-1.778520e-002
3.612122907317237e-004	2.821651e-003	-1.934174e-002
3.612172907317237e-004	3.449930e-003	-2.107776e-002
3.612222907317237e-004	4.064169e-003	-2.291515e-002
